ranking_date,year,semester,rank,team,acronym,total_points,previous_points,diff_points
2017-12-31,2017,2,24,Northern Ireland,NIR,867.0,867.0,0.0
2017-12-31,2017,2,24,United States,USA,867.0,867.0,0.0
2017-12-31,2017,2,26,Costa Rica,CRC,850.0,850.0,0.0
2017-12-31,2017,2,27,Tunisia,TUN,838.0,838.0,0.0
2017-12-31,2017,2,28,Slovakia,SVK,817.0,817.0,0.0
2017-12-31,2017,2,29,Austria,AUT,815.0,815.0,0.0
2017-12-31,2017,2,30,Paraguay,PAR,812.0,812.0,0.0
2017-12-31,2017,2,31,Egypt,EGY,805.0,805.0,0.0
2017-12-31,2017,2,32,Iran,IRN,798.0,798.0,0.0
2017-12-31,2017,2,32,Republic of Ireland,IRL,798.0,798.0,0.0
2017-12-31,2017,2,32,Scotland,SCO,798.0,798.0,0.0
2017-12-31,2017,2,35,Ukraine,UKR,781.0,781.0,0.0
2017-12-31,2017,2,36,Serbia,SRB,756.0,756.0,0.0
2017-12-31,2017,2,37,Bosnia and Herzegovina,BIH,753.0,753.0,0.0
2017-12-31,2017,2,38,Australia,AUS,747.0,747.0,0.0
2017-12-31,2017,2,39,DR Congo,COD,740.0,764.0,-24.0
2017-12-31,2017,2,40,Morocco,MAR,738.0,738.0,0.0
2017-12-31,2017,2,41,Romania,ROU,737.0,737.0,0.0
2017-12-31,2017,2,42,Turkey,TUR,735.0,735.0,0.0
2017-12-31,2017,2,43,Bulgaria,BUL,719.0,719.0,0.0
2017-12-31,2017,2,44,Burkina Faso,BFA,705.0,705.0,0.0
2017-12-31,2017,2,45,Cameroon,CMR,696.0,696.0,0.0
2017-12-31,2017,2,46,Montenegro,MNE,681.0,681.0,0.0
2017-12-31,2017,2,47,Greece,GRE,680.0,680.0,0.0
2017-12-31,2017,2,48,Czechia,CZE,677.0,677.0,0.0
2017-12-31,2017,2,49,Bolivia,BOL,674.0,674.0,0.0
2017-12-31,2017,2,50,Ghana,GHA,657.0,657.0,0.0
2017-12-31,2017,2,51,Nigeria,NGA,640.0,671.0,-31.0
2017-12-31,2017,2,52,Venezuela,VEN,639.0,639.0,0.0
2017-12-31,2017,2,53,Hungary,HUN,630.0,630.0,0.0
2017-12-31,2017,2,54,Jamaica,JAM,625.0,625.0,0.0
2017-12-31,2017,2,55,Panama,PAN,621.0,621.0,0.0
2017-12-31,2017,2,56,Haiti,HAI,607.0,607.0,0.0
2017-12-31,2017,2,57,Japan,JPN,600.0,623.0,-23.0
2017-12-31,2017,2,58,Algeria,ALG,588.0,537.0,51.0
2017-12-31,2017,2,59,Norway,NOR,573.0,573.0,0.0
2017-12-31,2017,2,60,South Korea,KOR,570.0,563.0,7.0
2017-12-31,2017,2,61,Côte d'Ivoire,CIV,562.0,557.0,5.0
2017-12-31,2017,2,62,Albania,ALB,553.0,553.0,0.0
2017-12-31,2017,2,63,Saudi Arabia,KSA,543.0,539.0,4.0
2017-12-31,2017,2,64,Russia,RUS,534.0,534.0,0.0
2017-12-31,2017,2,65,Guinea,GUI,532.0,532.0,0.0
2017-12-31,2017,2,66,Finland,FIN,531.0,531.0,0.0
2017-12-31,2017,2,67,Cape Verde,CPV,530.0,530.0,0.0
2017-12-31,2017,2,68,Honduras,HON,525.0,521.0,4.0
2017-12-31,2017,2,69,Slovenia,SVN,522.0,522.0,0.0
2017-12-31,2017,2,70,Ecuador,ECU,508.0,508.0,0.0
2017-12-31,2017,2,71,China PR,CHN,498.0,561.0,-63.0
2017-12-31,2017,2,72,Mali,MLI,493.0,493.0,0.0
2017-12-31,2017,2,73,United Arab Emirates,UAE,476.0,474.0,2.0
2017-12-31,2017,2,74,Zambia,ZAM,468.0,449.0,19.0
2017-12-31,2017,2,75,Uganda,UGA,448.0,471.0,-23.0
2017-12-31,2017,2,76,FYR Macedonia,MKD,446.0,446.0,0.0
2017-12-31,2017,2,77,Syria,SYR,442.0,442.0,0.0
2017-12-31,2017,2,78,Uzbekistan,UZB,441.0,437.0,4.0
2017-12-31,2017,2,79,Iraq,IRQ,438.0,438.0,0.0
2017-12-31,2017,2,80,Palestine,PLE,434.0,427.0,7.0
2017-12-31,2017,2,81,South Africa,RSA,433.0,434.0,-1.0
2017-12-31,2017,2,82,Benin,BEN,427.0,427.0,0.0
2017-12-31,2017,2,83,Curacao,CUW,407.0,407.0,0.0
2017-12-31,2017,2,83,Luxembourg,LUX,407.0,407.0,0.0
2017-12-31,2017,2,85,Lebanon,LIB,404.0,404.0,0.0
2017-12-31,2017,2,86,Guinea-Bissau,GNB,403.0,403.0,0.0
2017-12-31,2017,2,87,Trinidad and Tobago,TRI,402.0,402.0,0.0
2017-12-31,2017,2,88,Libya,LBY,399.0,442.0,-43.0
2017-12-31,2017,2,89,Estonia,EST,397.0,407.0,-10.0
2017-12-31,2017,2,90,Armenia,ARM,383.0,383.0,0.0
2017-12-31,2017,2,91,Cyprus,CYP,373.0,373.0,0.0
2017-12-31,2017,2,92,Belarus,BLR,372.0,372.0,0.0
2017-12-31,2017,2,93,Gabon,GAB,370.0,370.0,0.0
2017-12-31,2017,2,94,Canada,CAN,369.0,369.0,0.0
2017-12-31,2017,2,95,Faroe Islands,FRO,364.0,364.0,0.0
2017-12-31,2017,2,96,Congo,CGO,362.0,362.0,0.0
2017-12-31,2017,2,97,Sierra Leone,SLE,360.0,360.0,0.0
2017-12-31,2017,2,98,Israel,ISR,355.0,355.0,0.0
2017-12-31,2017,2,99,Mauritania,MTN,354.0,354.0,0.0
2017-12-31,2017,2,100,El Salvador,SLV,352.0,352.0,0.0
2017-12-31,2017,2,101,Oman,OMA,351.0,350.0,1.0
2017-12-31,2017,2,102,Qatar,QAT,329.0,336.0,-7.0
2017-12-31,2017,2,103,Zimbabwe,ZIM,323.0,323.0,0.0
2017-12-31,2017,2,104,Georgia,GEO,322.0,322.0,0.0
2017-12-31,2017,2,105,India,IND,320.0,320.0,0.0
2017-12-31,2017,2,106,Kenya,KEN,317.0,300.0,17.0
2017-12-31,2017,2,107,Jordan,JOR,313.0,311.0,2.0
2017-12-31,2017,2,108,Madagascar,MAD,309.0,309.0,0.0
2017-12-31,2017,2,108,Niger,NIG,309.0,309.0,0.0
2017-12-31,2017,2,110,Mozambique,MOZ,304.0,304.0,0.0
2017-12-31,2017,2,111,St. Kitts and Nevis,SKN,303.0,291.0,12.0
2017-12-31,2017,2,112,Vietnam,VIE,298.0,265.0,33.0
2017-12-31,2017,2,113,Rwanda,RWA,295.0,269.0,26.0
2017-12-31,2017,2,114,Turkmenistan,TKM,292.0,292.0,0.0
2017-12-31,2017,2,115,Bahrain,BHR,282.0,282.0,0.0
2017-12-31,2017,2,115,Kyrgyz Republic,KGZ,282.0,282.0,0.0
2017-12-31,2017,2,117,Azerbaijan,AZE,281.0,281.0,0.0
2017-12-31,2017,2,118,Namibia,NAM,274.0,274.0,0.0
2017-12-31,2017,2,119,Nicaragua,NCA,273.0,315.0,-42.0
2017-12-31,2017,2,120,Yemen,YEM,268.0,268.0,0.0
2017-12-31,2017,2,121,New Zealand,NZL,267.0,267.0,0.0
2017-12-31,2017,2,122,Central African Republic,CTA,266.0,266.0,0.0
2017-12-31,2017,2,122,Togo,TOG,266.0,266.0,0.0
2017-12-31,2017,2,124,Philippines,PHI,263.0,280.0,-17.0
2017-12-31,2017,2,125,Malawi,MWI,260.0,260.0,0.0
2017-12-31,2017,2,126,Korea DPR,PRK,255.0,283.0,-28.0
2017-12-31,2017,2,126,Tajikistan,TJK,255.0,255.0,0.0
2017-12-31,2017,2,128,Suriname,SUR,245.0,245.0,0.0
2017-12-31,2017,2,129,Guatemala,GUA,242.0,242.0,0.0
2017-12-31,2017,2,130,Thailand,THA,236.0,230.0,6.0
2017-12-31,2017,2,131,Comoros,COM,235.0,235.0,0.0
2017-12-31,2017,2,132,Latvia,LVA,233.0,233.0,0.0
2017-12-31,2017,2,133,Eswatini,SWZ,225.0,225.0,0.0
2017-12-31,2017,2,134,Liberia,LBR,224.0,224.0,0.0
2017-12-31,2017,2,135,Taiwan,TPE,223.0,221.0,2.0
2017-12-31,2017,2,136,Sudan,SDN,221.0,219.0,2.0
2017-12-31,2017,2,137,Kazakhstan,KAZ,220.0,220.0,0.0
2017-12-31,2017,2,138,Andorra,AND,215.0,215.0,0.0
2017-12-31,2017,2,139,Antigua and Barbuda,ATG,209.0,209.0,0.0
2017-12-31,2017,2,140,Myanmar,MYA,203.0,176.0,27.0
2017-12-31,2017,2,141,Angola,ANG,201.0,201.0,0.0
2017-12-31,2017,2,142,Burundi,BDI,197.0,216.0,-19.0
2017-12-31,2017,2,143,Ethiopia,ETH,196.0,187.0,9.0
2017-12-31,2017,2,144,Hong Kong,HKG,189.0,189.0,0.0
2017-12-31,2017,2,145,Lesotho,LES,188.0,188.0,0.0
2017-12-31,2017,2,146,Equatorial Guinea,EQG,187.0,187.0,0.0
2017-12-31,2017,2,147,Tanzania,TAN,182.0,193.0,-11.0
2017-12-31,2017,2,148,Afghanistan,AFG,181.0,181.0,0.0
2017-12-31,2017,2,149,Lithuania,LTU,179.0,179.0,0.0
2017-12-31,2017,2,150,Botswana,BOT,172.0,176.0,-4.0
2017-12-31,2017,2,151,Solomon Islands,SOL,152.0,179.0,-27.0
2017-12-31,2017,2,152,Tahiti,TAH,149.0,149.0,0.0
2017-12-31,2017,2,153,South Sudan,SSD,148.0,172.0,-24.0
2017-12-31,2017,2,154,New Caledonia,NCL,146.0,139.0,7.0
2017-12-31,2017,2,155,Barbados,BRB,144.0,144.0,0.0
2017-12-31,2017,2,155,Maldives,MDV,144.0,135.0,9.0
2017-12-31,2017,2,157,Vanuatu,VAN,141.0,55.0,86.0
2017-12-31,2017,2,158,Belize,BLZ,135.0,135.0,0.0
2017-12-31,2017,2,159,Mauritius,MRI,134.0,134.0,0.0
2017-12-31,2017,2,160,Papua New Guinea,PNG,126.0,126.0,0.0
2017-12-31,2017,2,161,Grenada,GRN,125.0,132.0,-7.0
2017-12-31,2017,2,162,Dominican Republic,DOM,121.0,121.0,0.0
2017-12-31,2017,2,162,Indonesia,IDN,121.0,144.0,-23.0
2017-12-31,2017,2,164,Gambia,GAM,120.0,120.0,0.0
2017-12-31,2017,2,165,Guyana,GUY,117.0,117.0,0.0
2017-12-31,2017,2,166,Puerto Rico,PUR,112.0,112.0,0.0
2017-12-31,2017,2,167,Moldova,MDA,111.0,111.0,0.0
2017-12-31,2017,2,168,Chad,CHA,110.0,110.0,0.0
2017-12-31,2017,2,168,Dominica,DMA,110.0,111.0,-1.0
2017-12-31,2017,2,168,Fiji,FIJ,110.0,93.0,17.0
2017-12-31,2017,2,171,Nepal,NEP,102.0,98.0,4.0
2017-12-31,2017,2,172,Singapore,SGP,101.0,98.0,3.0
2017-12-31,2017,2,173,Cambodia,CAM,100.0,98.0,2.0
2017-12-31,2017,2,174,Malaysia,MAS,99.0,97.0,2.0
2017-12-31,2017,2,174,St. Lucia,LCA,99.0,97.0,2.0
2017-12-31,2017,2,174,St. Vincent / Grenadines,VIN,99.0,99.0,0.0
2017-12-31,2017,2,177,Kosovo,KOS,97.0,97.0,0.0
2017-12-31,2017,2,178,Sao Tome e Principe,STP,94.0,94.0,0.0
2017-12-31,2017,2,179,Aruba,ARU,92.0,92.0,0.0
2017-12-31,2017,2,180,Cuba,CUB,91.0,98.0,-7.0
2017-12-31,2017,2,181,Liechtenstein,LIE,86.0,54.0,32.0
2017-12-31,2017,2,182,Laos,LAO,82.0,62.0,20.0
2017-12-31,2017,2,183,Bermuda,BER,72.0,72.0,0.0
2017-12-31,2017,2,184,Malta,MLT,66.0,66.0,0.0
2017-12-31,2017,2,185,Macau,MAC,65.0,65.0,0.0
2017-12-31,2017,2,186,Djibouti,DJI,64.0,64.0,0.0
2017-12-31,2017,2,187,Bhutan,BHU,55.0,55.0,0.0
2017-12-31,2017,2,187,Mongolia,MNG,55.0,17.0,38.0
2017-12-31,2017,2,189,Kuwait,KUW,52.0,52.0,0.0
2017-12-31,2017,2,190,Brunei Darussalam,BRU,45.0,45.0,0.0
2017-12-31,2017,2,191,Timor-Leste,TLS,44.0,32.0,12.0
2017-12-31,2017,2,192,Guam,GUM,43.0,43.0,0.0
2017-12-31,2017,2,192,Seychelles,SEY,43.0,51.0,-8.0
2017-12-31,2017,2,194,American Samoa,ASA,38.0,38.0,0.0
2017-12-31,2017,2,194,Cook Islands,COK,38.0,38.0,0.0
2017-12-31,2017,2,194,Samoa,SAM,38.0,38.0,0.0
2017-12-31,2017,2,197,Bangladesh,BAN,37.0,38.0,-1.0
2017-12-31,2017,2,198,United States Virgin Islands,VIR,26.0,26.0,0.0
2017-12-31,2017,2,199,Montserrat,MSR,20.0,20.0,0.0
2017-12-31,2017,2,200,Sri Lanka,SRI,16.0,16.0,0.0
2017-12-31,2017,2,201,Pakistan,PAK,15.0,15.0,0.0
2017-12-31,2017,2,202,Cayman Islands,CAY,13.0,13.0,0.0
2017-12-31,2017,2,202,Turks and Caicos Islands,TCA,13.0,13.0,0.0
2017-12-31,2017,2,204,San Marino,SMR,11.0,11.0,0.0
2017-12-31,2017,2,205,British Virgin Islands,VGB,6.0,6.0,0.0
2017-12-31,2017,2,206,Anguilla,AIA,0.0,0.0,0.0
2017-12-31,2017,2,206,Bahamas,BAH,0.0,0.0,0.0
2017-12-31,2017,2,206,Eritrea,ERI,0.0,0.0,0.0
2017-12-31,2017,2,206,Gibraltar,GIB,0.0,0.0,0.0
2017-12-31,2017,2,206,Somalia,SOM,0.0,0.0,0.0
2017-12-31,2017,2,206,Tonga,TGA,0.0,0.0,0.0
2018-06-30,2018,1,1,Germany,GER,2172.0,2187.0,-15.0
2018-06-30,2018,1,2,France,FRA,2164.0,2134.0,30.0
2018-06-30,2018,1,3,Portugal,POR,2163.0,2155.0,8.0
2018-06-30,2018,1,4,Brazil,BRA,2160.0,2151.0,9.0
2018-06-30,2018,1,5,Belgium,BEL,2124.0,2098.0,26.0
2018-06-30,2018,1,6,Spain,ESP,2104.0,2082.0,22.0
2018-06-30,2018,1,7,England,ENG,2099.0,2074.0,25.0
2018-06-30,2018,1,8,Switzerland,SUI,2087.0,2065.0,22.0
2018-06-30,2018,1,9,Argentina,ARG,2080.0,2117.0,-37.0
2018-06-30,2018,1,10,Chile,CHI,2041.0,2039.0,2.0
2018-06-30,2018,1,10,Mexico,MEX,2041.0,1996.0,45.0
2018-06-30,2018,1,12,Croatia,CRO,2036.0,1990.0,46.0
2018-06-30,2018,1,13,Poland,POL,2023.0,2085.0,-62.0
2018-06-30,2018,1,14,Uruguay,URU,2017.0,1991.0,26.0
2018-06-30,2018,1,15,Denmark,DEN,2014.0,1992.0,22.0
2018-06-30,2018,1,16,Italy,ITA,2009.0,2009.0,0.0
2018-06-30,2018,1,17,Colombia,COL,1998.0,2005.0,-7.0
2018-06-30,2018,1,18,Wales,WAL,1979.0,1979.0,0.0
2018-06-30,2018,1,19,Peru,PER,1975.0,2019.0,-44.0
2018-06-30,2018,1,20,Netherlands,NED,1959.0,1959.0,0.0
2018-06-30,2018,1,21,Sweden,SWE,1955.0,1954.0,1.0
2018-06-30,2018,1,22,Iceland,ISL,1938.0,1968.0,-30.0
2018-06-30,2018,1,22,Senegal,SEN,1938.0,1911.0,27.0
2018-06-30,2018,1,24,Slovakia,SVK,1910.0,1913.0,-3.0
2018-06-30,2018,1,25,United States,USA,1905.0,1904.0,1.0
2018-06-30,2018,1,26,Republic of Ireland,IRL,1901.0,1901.0,0.0
2018-06-30,2018,1,27,Austria,AUT,1899.0,1900.0,-1.0
2018-06-30,2018,1,28,Iran,IRN,1896.0,1890.0,6.0
2018-06-30,2018,1,29,Northern Ireland,NIR,1887.0,1887.0,0.0
2018-06-30,2018,1,30,Serbia,SRB,1875.0,1866.0,9.0
2018-06-30,2018,1,31,Ukraine,UKR,1874.0,1874.0,0.0
2018-06-30,2018,1,32,Australia,AUS,1866.0,1870.0,-4.0
2018-06-30,2018,1,33,Paraguay,PAR,1863.0,1866.0,-3.0
2018-06-30,2018,1,33,Romania,ROU,1863.0,1861.0,2.0
2018-06-30,2018,1,35,Turkey,TUR,1849.0,1849.0,0.0
2018-06-30,2018,1,35,Venezuela,VEN,1849.0,1849.0,0.0
2018-06-30,2018,1,37,Costa Rica,CRC,1839.0,1880.0,-41.0
2018-06-30,2018,1,38,Tunisia,TUN,1835.0,1865.0,-30.0
2018-06-30,2018,1,39,Scotland,SCO,1834.0,1834.0,0.0
2018-06-30,2018,1,40,Bosnia and Herzegovina,BIH,1826.0,1826.0,0.0
2018-06-30,2018,1,41,Japan,JPN,1816.0,1773.0,43.0
2018-06-30,2018,1,42,Czechia,CZE,1809.0,1807.0,2.0
2018-06-30,2018,1,43,Morocco,MAR,1801.0,1830.0,-29.0
2018-06-30,2018,1,44,Cameroon,CMR,1790.0,1790.0,0.0
2018-06-30,2018,1,45,DR Congo,COD,1780.0,1780.0,0.0
2018-06-30,2018,1,46,Hungary,HUN,1771.0,1774.0,-3.0
2018-06-30,2018,1,47,Nigeria,NGA,1765.0,1745.0,20.0
2018-06-30,2018,1,48,Greece,GRE,1760.0,1760.0,0.0
2018-06-30,2018,1,49,Russia,RUS,1758.0,1707.0,51.0
2018-06-30,2018,1,50,Ecuador,ECU,1756.0,1756.0,0.0
2018-06-30,2018,1,51,South Korea,KOR,1751.0,1783.0,-32.0
2018-06-30,2018,1,52,Montenegro,MNE,1750.0,1750.0,0.0
2018-06-30,2018,1,53,Egypt,EGY,1748.0,1792.0,-44.0
2018-06-30,2018,1,54,Bulgaria,BUL,1743.0,1743.0,0.0
2018-06-30,2018,1,55,Ghana,GHA,1739.0,1738.0,1.0
2018-06-30,2018,1,56,Albania,ALB,1734.0,1734.0,0.0
2018-06-30,2018,1,57,Burkina Faso,BFA,1728.0,1728.0,0.0
2018-06-30,2018,1,58,Panama,PAN,1723.0,1746.0,-23.0
2018-06-30,2018,1,59,Jamaica,JAM,1720.0,1720.0,0.0
2018-06-30,2018,1,60,Slovenia,SVN,1719.0,1719.0,0.0
2018-06-30,2018,1,61,Norway,NOR,1711.0,1709.0,2.0
2018-06-30,2018,1,62,Bolivia,BOL,1702.0,1704.0,-2.0
2018-06-30,2018,1,63,Honduras,HON,1683.0,1683.0,0.0
2018-06-30,2018,1,64,Finland,FIN,1674.0,1674.0,0.0
2018-06-30,2018,1,65,Côte d'Ivoire,CIV,1673.0,1673.0,0.0
2018-06-30,2018,1,66,Algeria,ALG,1641.0,1642.0,-1.0
2018-06-30,2018,1,67,Saudi Arabia,KSA,1639.0,1673.0,-34.0
2018-06-30,2018,1,68,Syria,SYR,1637.0,1637.0,0.0
2018-06-30,2018,1,69,Mali,MLI,1628.0,1628.0,0.0
2018-06-30,2018,1,70,China PR,CHN,1625.0,1625.0,0.0
2018-06-30,2018,1,71,Cape Verde,CPV,1623.0,1623.0,0.0
2018-06-30,2018,1,71,South Africa,RSA,1623.0,1621.0,2.0
2018-06-30,2018,1,73,Guinea,GUI,1613.0,1613.0,0.0
2018-06-30,2018,1,74,United Arab Emirates,UAE,1606.0,1606.0,0.0
2018-06-30,2018,1,75,FYR Macedonia,MKD,1601.0,1601.0,0.0
2018-06-30,2018,1,76,Canada,CAN,1593.0,1593.0,0.0
2018-06-30,2018,1,77,Zambia,ZAM,1592.0,1594.0,-2.0
2018-06-30,2018,1,78,El Salvador,SLV,1580.0,1580.0,0.0
2018-06-30,2018,1,79,Belarus,BLR,1579.0,1580.0,-1.0
2018-06-30,2018,1,80,Uzbekistan,UZB,1572.0,1573.0,-1.0
2018-06-30,2018,1,81,Uganda,UGA,1568.0,1568.0,0.0
2018-06-30,2018,1,82,Luxembourg,LUX,1538.0,1536.0,2.0
2018-06-30,2018,1,83,Lebanon,LIB,1536.0,1536.0,0.0
2018-06-30,2018,1,84,Iraq,IRQ,1534.0,1534.0,0.0
2018-06-30,2018,1,85,Congo,CGO,1532.0,1532.0,0.0
2018-06-30,2018,1,86,Oman,OMA,1530.0,1530.0,0.0
2018-06-30,2018,1,87,Israel,ISR,1523.0,1523.0,0.0
2018-06-30,2018,1,88,Benin,BEN,1520.0,1520.0,0.0
2018-06-30,2018,1,89,Gabon,GAB,1507.0,1507.0,0.0
2018-06-30,2018,1,90,Cyprus,CYP,1505.0,1505.0,0.0
2018-06-30,2018,1,91,Trinidad and Tobago,TRI,1503.0,1503.0,0.0
2018-06-30,2018,1,92,Estonia,EST,1497.0,1499.0,-2.0
2018-06-30,2018,1,93,Faroe Islands,FRO,1495.0,1495.0,0.0
2018-06-30,2018,1,94,Qatar,QAT,1491.0,1491.0,0.0
2018-06-30,2018,1,95,Kyrgyz Republic,KGZ,1479.0,1479.0,0.0
2018-06-30,2018,1,96,Georgia,GEO,1476.0,1479.0,-3.0
2018-06-30,2018,1,97,Haiti,HAI,1474.0,1474.0,0.0
2018-06-30,2018,1,98,Armenia,ARM,1469.0,1471.0,-2.0
2018-06-30,2018,1,99,Libya,LBY,1462.0,1462.0,0.0
2018-06-30,2018,1,100,Curaçao,CUW,1450.0,1450.0,0.0
2018-06-30,2018,1,101,Palestine,PLE,1449.0,1449.0,0.0
2018-06-30,2018,1,102,India,IND,1426.0,1424.0,2.0
2018-06-30,2018,1,103,Jordan,JOR,1419.0,1419.0,0.0
2018-06-30,2018,1,104,Madagascar,MAD,1414.0,1420.0,-6.0
2018-06-30,2018,1,105,Mauritania,MTN,1413.0,1413.0,0.0
2018-06-30,2018,1,106,Korea DPR,PRK,1406.0,1406.0,0.0
2018-06-30,2018,1,107,Azerbaijan,AZE,1405.0,1406.0,-1.0
2018-06-30,2018,1,107,Vietnam,VIE,1405.0,1405.0,0.0
2018-06-30,2018,1,109,Niger,NIG,1404.0,1404.0,0.0
2018-06-30,2018,1,110,Central African Republic,CTA,1402.0,1402.0,0.0
2018-06-30,2018,1,111,Zimbabwe,ZIM,1392.0,1390.0,2.0
2018-06-30,2018,1,112,Bahrain,BHR,1375.0,1375.0,0.0
2018-06-30,2018,1,113,Mozambique,MOZ,1373.0,1373.0,0.0
2018-06-30,2018,1,113,Sierra Leone,SLE,1373.0,1373.0,0.0
2018-06-30,2018,1,115,Kenya,KEN,1370.0,1373.0,-3.0
2018-06-30,2018,1,116,Thailand,THA,1364.0,1364.0,0.0
2018-06-30,2018,1,117,New Zealand,NZL,1363.0,1359.0,4.0
2018-06-30,2018,1,118,Kazakhstan,KAZ,1349.0,1346.0,3.0
2018-06-30,2018,1,119,Namibia,NAM,1338.0,1339.0,-1.0
2018-06-30,2018,1,120,Togo,TOG,1327.0,1327.0,0.0
2018-06-30,2018,1,121,Philippines,PHI,1318.0,1318.0,0.0
2018-06-30,2018,1,122,Guinea-Bissau,GNB,1313.0,1313.0,0.0
2018-06-30,2018,1,123,Malawi,MWI,1310.0,1310.0,0.0
2018-06-30,2018,1,124,Nicaragua,NCA,1299.0,1299.0,0.0
2018-06-30,2018,1,125,Latvia,LVA,1297.0,1299.0,-2.0
2018-06-30,2018,1,125,Lithuania,LTU,1297.0,1298.0,-1.0
2018-06-30,2018,1,125,Tajikistan,TJK,1297.0,1297.0,0.0
2018-06-30,2018,1,128,Turkmenistan,TKM,1295.0,1295.0,0.0
2018-06-30,2018,1,129,Equatorial Guinea,EQG,1284.0,1284.0,0.0
2018-06-30,2018,1,130,St. Kitts and Nevis,SKN,1274.0,1274.0,0.0
2018-06-30,2018,1,131,Eswatini,SWZ,1273.0,1276.0,-3.0
2018-06-30,2018,1,132,Rwanda,RWA,1266.0,1266.0,0.0
2018-06-30,2018,1,133,Guatemala,GUA,1263.0,1263.0,0.0
2018-06-30,2018,1,134,Sudan,SDN,1259.0,1259.0,0.0
2018-06-30,2018,1,135,Antigua and Barbuda,ATG,1258.0,1258.0,0.0
2018-06-30,2018,1,136,Angola,ANG,1256.0,1256.0,0.0
2018-06-30,2018,1,137,Botswana,BOT,1239.0,1237.0,2.0
2018-06-30,2018,1,138,Yemen,YEM,1230.0,1230.0,0.0
2018-06-30,2018,1,139,Hong Kong,HKG,1223.0,1223.0,0.0
2018-06-30,2018,1,140,Tanzania,TAN,1213.0,1213.0,0.0
2018-06-30,2018,1,141,Andorra,AND,1210.0,1210.0,0.0
2018-06-30,2018,1,142,Kosovo,KOS,1207.0,1207.0,0.0
2018-06-30,2018,1,143,Taiwan,TPE,1205.0,1208.0,-3.0
2018-06-30,2018,1,144,Myanmar,MYA,1199.0,1199.0,0.0
2018-06-30,2018,1,145,Burundi,BDI,1189.0,1189.0,0.0
2018-06-30,2018,1,146,Afghanistan,AFG,1161.0,1161.0,0.0
2018-06-30,2018,1,147,Ethiopia,ETH,1160.0,1160.0,0.0
2018-06-30,2018,1,148,Comoros,COM,1159.0,1159.0,0.0
2018-06-30,2018,1,149,Lesotho,LES,1143.0,1138.0,5.0
2018-06-30,2018,1,150,Solomon Islands,SOL,1141.0,1141.0,0.0
2018-06-30,2018,1,151,Liberia,LBR,1126.0,1126.0,0.0
2018-06-30,2018,1,152,Kuwait,KUW,1113.0,1113.0,0.0
2018-06-30,2018,1,153,Suriname,SUR,1112.0,1112.0,0.0
2018-06-30,2018,1,154,New Caledonia,NCL,1102.0,1102.0,0.0
2018-06-30,2018,1,155,Dominican Republic,DOM,1095.0,1095.0,0.0
2018-06-30,2018,1,156,Tahiti,TAH,1090.0,1090.0,0.0
2018-06-30,2018,1,157,Indonesia,IDN,1089.0,1089.0,0.0
2018-06-30,2018,1,158,Mauritius,MRI,1084.0,1084.0,0.0
2018-06-30,2018,1,159,Maldives,MDV,1079.0,1079.0,0.0
2018-06-30,2018,1,160,Vanuatu,VAN,1069.0,1069.0,0.0
2018-06-30,2018,1,161,South Sudan,SSD,1067.0,1067.0,0.0
2018-06-30,2018,1,162,Barbados,BRB,1059.0,1059.0,0.0
2018-06-30,2018,1,163,Belize,BLZ,1052.0,1052.0,0.0
2018-06-30,2018,1,164,Nepal,NEP,1044.0,1044.0,0.0
2018-06-30,2018,1,165,Papua New Guinea,PNG,1036.0,1036.0,0.0
2018-06-30,2018,1,166,Singapore,SGP,1033.0,1033.0,0.0
2018-06-30,2018,1,167,Fiji,FIJ,1025.0,1025.0,0.0
2018-06-30,2018,1,168,Chad,CHA,1018.0,1018.0,0.0
2018-06-30,2018,1,168,Cuba,CUB,1018.0,1018.0,0.0
2018-06-30,2018,1,168,Gambia,GAM,1018.0,1018.0,0.0
2018-06-30,2018,1,171,Malaysia,MAS,1004.0,1004.0,0.0
2018-06-30,2018,1,171,St. Lucia,LCA,1004.0,1004.0,0.0
2018-06-30,2018,1,173,Moldova,MDA,1000.0,998.0,2.0
2018-06-30,2018,1,174,Grenada,GRN,999.0,999.0,0.0
2018-06-30,2018,1,175,Cambodia,CAM,992.0,992.0,0.0
2018-06-30,2018,1,176,Puerto Rico,PUR,988.0,988.0,0.0
2018-06-30,2018,1,177,St. Vincent / Grenadines,VIN,980.0,980.0,0.0
2018-06-30,2018,1,178,Liechtenstein,LIE,967.0,967.0,0.0
2018-06-30,2018,1,179,Dominica,DMA,966.0,966.0,0.0
2018-06-30,2018,1,180,Bermuda,BER,957.0,957.0,0.0
2018-06-30,2018,1,181,Guyana,GUY,953.0,953.0,0.0
2018-06-30,2018,1,182,Laos,LAO,946.0,946.0,0.0
2018-06-30,2018,1,183,Malta,MLT,941.0,941.0,0.0
2018-06-30,2018,1,184,Guam,GUM,938.0,938.0,0.0
2018-06-30,2018,1,185,Sao Tome e Principe,STP,927.0,927.0,0.0
2018-06-30,2018,1,186,Aruba,ARU,907.0,907.0,0.0
2018-06-30,2018,1,187,Macau,MAC,903.0,903.0,0.0
2018-06-30,2018,1,188,Cook Islands,COK,899.0,899.0,0.0
2018-06-30,2018,1,189,American Samoa,ASA,897.0,897.0,0.0
